Number,Reference ID,Tube Diameter (m),Heated Length (m),Pressure (kPa),Mass Flux (kg/m^2/s),Outlet Quality,Inlet Subcooling (kJ/kg),Inlet Temperature (degreeC ),CHF (kW/m^2),Reference name
8946,31,0.00578,2.0,9800.0,4764.0,0.243,165.0,279.86,1678.0,Zenkevich
8947,31,0.00578,2.0,9800.0,5019.0,0.006,1061.0,78.95,3837.0,Zenkevich
8948,31,0.00578,2.0,9800.0,5019.0,0.017,982.0,97.83,3605.0,Zenkevich
8949,31,0.00578,2.0,9800.0,5019.0,0.033,897.0,118.06,3372.0,Zenkevich
8950,31,0.00578,2.0,9800.0,5019.0,0.049,812.0,138.13,3155.0,Zenkevich
8951,31,0.00578,2.0,9800.0,4997.0,0.059,730.0,157.32,2892.0,Zenkevich
8952,31,0.00578,2.0,9800.0,4997.0,0.061,638.0,178.58,2574.0,Zenkevich
8953,31,0.00578,2.0,9800.0,4997.0,0.089,549.0,198.8,2389.0,Zenkevich
8954,31,0.00578,2.0,9800.0,4997.0,0.099,457.0,219.26,2114.0,Zenkevich
8955,31,0.00578,2.0,9800.0,4997.0,0.135,363.0,239.59,1953.0,Zenkevich
8956,31,0.00578,2.0,9800.0,4997.0,0.176,266.0,259.82,1802.0,Zenkevich
8957,31,0.00578,2.0,9800.0,4997.0,0.237,162.0,280.43,1723.0,Zenkevich
8958,31,0.00578,2.0,9800.0,4997.0,0.277,62.0,298.91,1553.0,Zenkevich
8959,31,0.00578,3.0,9800.0,1493.0,0.406,1234.0,37.4,1268.0,Zenkevich
8960,31,0.00578,3.0,9800.0,1493.0,0.406,1149.0,57.84,1209.0,Zenkevich
8961,31,0.00578,3.0,9800.0,1493.0,0.419,1065.0,77.99,1163.0,Zenkevich
8962,31,0.00578,3.0,9800.0,1493.0,0.446,977.0,99.03,1123.0,Zenkevich
8963,31,0.00578,3.0,9800.0,1493.0,0.453,897.0,118.06,1072.0,Zenkevich
8964,31,0.00578,3.0,9800.0,1493.0,0.448,812.0,138.13,1008.0,Zenkevich
8965,31,0.00578,3.0,9800.0,1493.0,0.453,722.0,159.19,949.0,Zenkevich
8966,31,0.00578,3.0,9800.0,1493.0,0.454,638.0,178.58,888.0,Zenkevich
8967,31,0.00578,3.0,9800.0,1493.0,0.464,553.0,197.9,839.0,Zenkevich
8968,31,0.00578,3.0,9800.0,1493.0,0.466,457.0,219.26,773.0,Zenkevich
8969,31,0.00578,3.0,9800.0,1493.0,0.468,363.0,239.59,709.0,Zenkevich
8970,31,0.00578,3.0,9800.0,1493.0,0.482,266.0,259.82,651.0,Zenkevich
8971,31,0.00578,3.0,9800.0,1493.0,0.473,159.0,281.01,567.0,Zenkevich
8972,31,0.00578,3.0,9800.0,1493.0,0.462,62.0,298.91,487.0,Zenkevich
8973,31,0.00578,3.0,9800.0,3335.0,0.122,1234.0,37.4,2221.0,Zenkevich
8974,31,0.00578,3.0,9800.0,3335.0,0.126,1147.0,58.32,2105.0,Zenkevich
8975,31,0.00578,3.0,9800.0,3335.0,0.136,1065.0,77.99,1988.0,Zenkevich
8976,31,0.00578,3.0,9800.0,3335.0,0.15,982.0,97.83,1884.0,Zenkevich
8977,31,0.00578,3.0,9800.0,3335.0,0.165,897.0,118.06,1784.0,Zenkevich
8978,31,0.00578,3.0,9800.0,3314.0,0.184,817.0,136.96,1681.0,Zenkevich
8979,31,0.00578,3.0,9800.0,3314.0,0.205,730.0,157.32,1592.0,Zenkevich
8980,31,0.00578,3.0,9800.0,3314.0,0.235,634.0,179.5,1502.0,Zenkevich
8981,31,0.00578,3.0,9800.0,3314.0,0.26,546.0,199.48,1418.0,Zenkevich
8982,31,0.00578,3.0,9800.0,3314.0,0.275,457.0,219.26,1309.0,Zenkevich
8983,31,0.00578,3.0,9800.0,3314.0,0.281,368.0,238.53,1181.0,Zenkevich
8984,31,0.00578,3.0,9800.0,3314.0,0.318,266.0,259.82,1097.0,Zenkevich
8985,31,0.00578,3.0,9800.0,3314.0,0.314,165.0,279.86,931.0,Zenkevich
8986,31,0.00578,3.0,9800.0,3314.0,0.328,57.0,299.79,788.0,Zenkevich
8987,31,0.00578,3.0,9800.0,4997.0,0.079,986.0,96.88,2605.0,Zenkevich
8988,31,0.00578,3.0,9800.0,4966.0,0.087,893.0,119.0,2384.0,Zenkevich
8989,31,0.00578,3.0,9800.0,4944.0,0.101,812.0,138.13,2232.0,Zenkevich
8990,31,0.00578,3.0,9800.0,4944.0,0.124,730.0,157.32,2117.0,Zenkevich
8991,31,0.00578,3.0,9800.0,4944.0,0.168,638.0,178.58,2038.0,Zenkevich
8992,31,0.00578,3.0,9800.0,4944.0,0.19,553.0,197.9,1910.0,Zenkevich
8993,31,0.00578,3.0,9800.0,4944.0,0.223,453.0,220.14,1775.0,Zenkevich
8994,31,0.00578,3.0,9800.0,4944.0,0.258,368.0,238.53,1688.0,Zenkevich
8995,31,0.00578,3.0,9800.0,4944.0,0.3,266.0,259.82,1584.0,Zenkevich
8996,31,0.00578,3.0,9800.0,4997.0,0.321,165.0,279.86,1423.0,Zenkevich
8997,31,0.00578,3.0,9800.0,4997.0,0.344,57.0,299.79,1239.0,Zenkevich
8998,31,0.00585,4.0,9800.0,1499.0,0.454,1063.0,78.47,908.0,Zenkevich
8999,31,0.00585,4.0,9800.0,1499.0,0.465,982.0,97.83,871.0,Zenkevich
9000,31,0.00585,4.0,9800.0,1499.0,0.473,895.0,118.53,830.0,Zenkevich
9001,31,0.00585,4.0,9800.0,1499.0,0.443,812.0,138.13,764.0,Zenkevich
9002,31,0.00585,4.0,9800.0,1499.0,0.478,726.0,158.26,741.0,Zenkevich
9003,31,0.00585,4.0,9800.0,1499.0,0.489,634.0,179.5,698.0,Zenkevich
9004,31,0.00585,4.0,9800.0,1499.0,0.458,553.0,197.9,633.0,Zenkevich
9005,31,0.00585,4.0,9800.0,1499.0,0.467,457.0,219.26,588.0,Zenkevich
9006,31,0.00585,4.0,9800.0,1499.0,0.473,359.0,240.44,539.0,Zenkevich
9007,31,0.00585,4.0,9800.0,1499.0,0.473,261.0,260.84,487.0,Zenkevich
9008,31,0.00585,4.0,9800.0,1499.0,0.482,165.0,279.86,440.0,Zenkevich
9009,31,0.00585,4.0,9800.0,1499.0,0.5,57.0,299.79,395.0,Zenkevich
9010,31,0.00585,4.0,9800.0,1499.0,0.514,22.0,305.84,386.0,Zenkevich
9011,31,0.00585,4.0,9800.0,3308.0,0.199,1065.0,77.99,1596.0,Zenkevich
9012,31,0.00585,4.0,9800.0,3308.0,0.213,982.0,97.83,1521.0,Zenkevich
9013,31,0.00585,4.0,9800.0,3308.0,0.242,897.0,118.06,1464.0,Zenkevich
9014,31,0.00585,4.0,9800.0,3308.0,0.258,812.0,138.13,1387.0,Zenkevich
9015,31,0.00585,4.0,9800.0,3308.0,0.252,726.0,158.26,1273.0,Zenkevich
9016,31,0.00585,4.0,9800.0,3308.0,0.286,638.0,178.58,1224.0,Zenkevich
9017,31,0.00585,4.0,9800.0,3308.0,0.313,544.0,199.93,1154.0,Zenkevich
9018,31,0.00585,4.0,9800.0,3308.0,0.31,462.0,218.16,1052.0,Zenkevich
9019,31,0.00585,4.0,9800.0,3308.0,0.311,363.0,239.59,936.0,Zenkevich
9020,31,0.00585,4.0,9800.0,3308.0,0.349,266.0,259.82,881.0,Zenkevich
9021,31,0.00585,4.0,9800.0,3308.0,0.392,165.0,279.86,829.0,Zenkevich
9022,31,0.00585,4.0,9800.0,4951.0,0.087,1065.0,77.99,2116.0,Zenkevich
9023,31,0.00585,4.0,9800.0,4951.0,0.092,986.0,96.88,1988.0,Zenkevich
9024,31,0.00585,4.0,9800.0,4951.0,0.11,897.0,118.06,1872.0,Zenkevich
9025,31,0.00585,4.0,9800.0,4951.0,0.129,808.0,139.08,1756.0,Zenkevich
9026,31,0.00585,4.0,9800.0,4951.0,0.157,726.0,158.26,1674.0,Zenkevich
9027,31,0.00585,4.0,9800.0,4951.0,0.211,638.0,178.58,1651.0,Zenkevich
9028,31,0.00585,4.0,9800.0,4951.0,0.243,544.0,199.93,1558.0,Zenkevich
9029,31,0.00585,4.0,9800.0,4972.0,0.277,462.0,218.16,1477.0,Zenkevich
9030,31,0.00585,4.0,9800.0,4972.0,0.298,363.0,239.59,1372.0,Zenkevich
9031,31,0.00585,4.0,9800.0,5003.0,0.316,266.0,259.82,1251.0,Zenkevich
9032,31,0.00585,4.0,9800.0,4982.0,0.349,162.0,280.43,1138.0,Zenkevich
9033,31,0.00585,4.0,9800.0,5003.0,0.36,62.0,298.91,988.0,Zenkevich
9034,31,0.00585,5.0,9800.0,1499.0,0.451,897.0,118.06,652.0,Zenkevich
9035,31,0.00585,5.0,9800.0,1499.0,0.451,812.0,138.13,615.0,Zenkevich
9036,31,0.00585,5.0,9800.0,1499.0,0.458,726.0,158.26,582.0,Zenkevich
9037,31,0.00585,5.0,9800.0,1499.0,0.462,638.0,178.58,546.0,Zenkevich
9038,31,0.00585,5.0,9800.0,1499.0,0.47,549.0,198.8,512.0,Zenkevich
9039,31,0.00585,5.0,9800.0,1499.0,0.474,457.0,219.26,475.0,Zenkevich
9040,31,0.00585,5.0,9800.0,1499.0,0.473,363.0,239.59,433.0,Zenkevich
9041,31,0.00585,5.0,9800.0,1499.0,0.471,266.0,259.82,390.0,Zenkevich
9042,31,0.00585,5.0,9800.0,1499.0,0.473,165.0,279.86,347.0,Zenkevich
9043,31,0.00585,5.0,9800.0,1499.0,0.486,57.0,299.79,308.0,Zenkevich
9044,31,0.00585,5.0,9800.0,3308.0,0.264,897.0,118.06,1199.0,Zenkevich
9045,31,0.00585,5.0,9800.0,3308.0,0.264,812.0,138.13,1117.0,Zenkevich
9046,31,0.00585,5.0,9800.0,3308.0,0.275,726.0,158.26,1049.0,Zenkevich
9047,31,0.00585,5.0,9800.0,3308.0,0.275,638.0,178.58,966.0,Zenkevich
9048,31,0.00585,5.0,9800.0,3308.0,0.295,549.0,198.8,905.0,Zenkevich
9049,31,0.00585,5.0,9800.0,3308.0,0.294,457.0,219.26,817.0,Zenkevich
9050,31,0.00585,5.0,9800.0,3308.0,0.297,363.0,239.59,731.0,Zenkevich
9051,31,0.00585,5.0,9800.0,3308.0,0.31,266.0,259.82,654.0,Zenkevich
9052,31,0.00585,5.0,9800.0,3308.0,0.318,165.0,279.86,568.0,Zenkevich
9053,31,0.00585,5.0,9800.0,3308.0,0.347,57.0,299.79,501.0,Zenkevich
9054,31,0.00585,5.0,9800.0,3308.0,0.357,28.0,304.82,484.0,Zenkevich
9055,31,0.00585,5.0,9800.0,5003.0,0.181,808.0,139.08,1523.0,Zenkevich
9056,31,0.00585,5.0,9800.0,5003.0,0.217,724.0,158.72,1465.0,Zenkevich
9057,31,0.00585,5.0,9800.0,5003.0,0.244,638.0,178.58,1395.0,Zenkevich
9058,31,0.00585,5.0,9800.0,5003.0,0.259,549.0,198.8,1290.0,Zenkevich
9059,31,0.00585,5.0,9800.0,4982.0,0.279,457.0,219.26,1209.0,Zenkevich
9060,31,0.00585,5.0,9800.0,4982.0,0.291,363.0,239.59,1093.0,Zenkevich
9061,31,0.00585,5.0,9800.0,4982.0,0.339,165.0,279.86,897.0,Zenkevich
9062,31,0.00585,5.0,9800.0,4982.0,0.365,57.0,299.79,789.0,Zenkevich
9063,31,0.00585,5.0,9800.0,4982.0,0.371,17.0,306.68,739.0,Zenkevich
9064,31,0.00585,5.0,9800.0,5003.0,0.151,899.0,117.58,1593.0,Zenkevich
9065,31,0.00585,6.0,9800.0,1499.0,0.455,817.0,136.96,516.0,Zenkevich
9066,31,0.00585,6.0,9800.0,1499.0,0.442,722.0,159.19,475.0,Zenkevich
9067,31,0.00585,6.0,9800.0,1499.0,0.445,636.0,179.04,446.0,Zenkevich
9068,31,0.00585,6.0,9800.0,1499.0,0.438,546.0,199.48,410.0,Zenkevich
9069,31,0.00585,6.0,9800.0,1499.0,0.451,453.0,220.14,382.0,Zenkevich
9070,31,0.00585,6.0,9800.0,1499.0,0.458,359.0,240.44,353.0,Zenkevich
9071,31,0.00585,6.0,9800.0,1499.0,0.449,269.0,259.21,316.0,Zenkevich
9072,31,0.00585,6.0,9800.0,1499.0,0.477,170.0,278.89,293.0,Zenkevich
9073,31,0.00585,6.0,9800.0,1499.0,0.464,51.0,300.85,244.0,Zenkevich
9074,31,0.00585,6.0,9800.0,3359.0,0.306,812.0,138.13,992.0,Zenkevich
9075,31,0.00585,6.0,9800.0,3359.0,0.307,730.0,157.32,926.0,Zenkevich
9076,31,0.00585,6.0,9800.0,3359.0,0.314,643.0,177.44,862.0,Zenkevich
9077,31,0.00585,6.0,9800.0,3359.0,0.319,549.0,198.8,792.0,Zenkevich
9078,31,0.00585,6.0,9800.0,3339.0,0.336,453.0,220.14,729.0,Zenkevich
9079,31,0.00585,6.0,9800.0,3339.0,0.329,363.0,239.59,650.0,Zenkevich
9080,31,0.00585,6.0,9800.0,3339.0,0.373,264.0,260.23,617.0,Zenkevich
9081,31,0.00585,6.0,9800.0,3339.0,0.375,170.0,278.89,544.0,Zenkevich
9082,31,0.00585,6.0,9800.0,3339.0,0.405,62.0,298.91,489.0,Zenkevich
9083,31,0.00585,6.0,9800.0,3339.0,0.414,28.0,304.82,469.0,Zenkevich
9084,31,0.0068,1.9,9800.0,3305.0,0.2,296.0,253.65,1744.0,Zenkevich
9085,31,0.0068,1.9,9800.0,3305.0,0.233,274.0,258.18,1721.0,Zenkevich
9086,31,0.0068,1.9,9800.0,3312.0,0.254,226.0,267.89,1663.0,Zenkevich
9087,31,0.0068,1.9,9800.0,3320.0,0.266,216.0,269.88,1686.0,Zenkevich
9088,31,0.0068,1.9,9800.0,3305.0,0.265,185.0,275.98,1593.0,Zenkevich
9089,31,0.0068,1.9,9800.0,3282.0,0.272,165.0,279.86,1546.0,Zenkevich
9090,31,0.0068,1.9,9800.0,3320.0,0.28,162.0,280.43,1593.0,Zenkevich
9091,31,0.0068,1.9,9800.0,3320.0,0.287,112.0,289.86,1465.0,Zenkevich
9092,31,0.0068,1.9,9800.0,3320.0,0.302,109.0,290.42,1523.0,Zenkevich
9093,31,0.0068,1.9,9800.0,3312.0,0.317,59.0,299.44,1430.0,Zenkevich
9094,31,0.0068,1.9,9800.0,3282.0,0.323,51.0,300.85,1418.0,Zenkevich
9095,31,0.0077,1.555,9800.0,1486.0,0.43,130.0,286.51,1290.0,Zenkevich
9096,31,0.0078,1.65,9800.0,3401.0,0.152,281.0,256.75,1930.0,Zenkevich
9097,31,0.0078,1.65,9800.0,3413.0,0.158,271.0,258.8,1930.0,Zenkevich
9098,31,0.0078,1.65,9800.0,4017.0,0.142,206.0,271.87,1860.0,Zenkevich
9099,31,0.0078,1.65,9800.0,4523.0,0.108,266.0,259.82,2186.0,Zenkevich
9100,31,0.0078,1.65,9800.0,4587.0,0.101,286.0,255.72,2267.0,Zenkevich
9101,31,0.0078,1.65,9800.0,4576.0,0.095,286.0,255.72,2209.0,Zenkevich
9102,31,0.0078,1.65,9800.0,4640.0,0.087,291.0,254.69,2209.0,Zenkevich
9103,31,0.00782,1.65,9800.0,3020.0,0.198,226.0,267.89,1744.0,Zenkevich
9104,31,0.00782,1.65,9800.0,3436.0,0.195,128.0,286.88,1570.0,Zenkevich
9105,31,0.00782,1.65,9800.0,3453.0,0.202,128.0,286.88,1616.0,Zenkevich
9106,31,0.00782,1.65,9800.0,3453.0,0.198,122.0,288.0,1570.0,Zenkevich
9107,31,0.00782,1.65,9800.0,4026.0,0.193,62.0,298.91,1523.0,Zenkevich
9108,31,0.0078,1.7,9800.0,1989.0,0.318,219.0,269.29,1465.0,Zenkevich
9109,31,0.0078,1.7,9800.0,2000.0,0.325,149.0,282.92,1337.0,Zenkevich
9110,31,0.0078,1.7,9800.0,2000.0,0.332,112.0,289.86,1267.0,Zenkevich
9111,31,0.00782,0.25,9800.0,1013.0,-0.054,804.0,140.02,5720.0,Zenkevich
9112,31,0.00782,0.25,9800.0,1013.0,-0.038,722.0,159.19,5266.0,Zenkevich
9113,31,0.00782,0.25,9800.0,1013.0,-0.023,643.0,177.44,4792.0,Zenkevich
9114,31,0.00782,0.25,9800.0,1504.0,-0.23,986.0,96.88,7900.0,Zenkevich
9115,31,0.00782,0.25,9800.0,1504.0,-0.213,893.0,119.0,7065.0,Zenkevich
9116,31,0.00782,0.25,9800.0,1504.0,-0.174,808.0,139.08,6687.0,Zenkevich
9117,31,0.00782,0.25,9800.0,1504.0,-0.133,722.0,159.19,6327.0,Zenkevich
9118,31,0.00782,0.25,9800.0,1504.0,-0.093,634.0,179.5,5930.0,Zenkevich
9119,31,0.00782,0.25,9800.0,1504.0,-0.063,549.0,198.8,5418.0,Zenkevich
9120,31,0.00782,0.25,9800.0,1504.0,-0.039,457.0,219.26,4735.0,Zenkevich
9121,31,0.00782,0.25,9800.0,2013.0,-0.288,902.0,116.87,8032.0,Zenkevich
9122,31,0.00782,0.25,9800.0,2013.0,-0.25,812.0,138.13,7445.0,Zenkevich
9123,31,0.00782,0.25,9800.0,2013.0,-0.214,730.0,157.32,6915.0,Zenkevich
9124,31,0.00782,0.25,9800.0,2013.0,-0.175,638.0,178.58,6289.0,Zenkevich
9125,31,0.00782,0.25,9800.0,2013.0,-0.128,549.0,198.8,5891.0,Zenkevich
9126,31,0.00782,0.25,9800.0,2013.0,-0.088,462.0,218.16,5380.0,Zenkevich
9127,31,0.00782,0.25,9800.0,2013.0,-0.044,363.0,239.59,4755.0,Zenkevich
9128,31,0.00782,0.25,9800.0,3008.0,-0.224,634.0,179.5,7767.0,Zenkevich
9129,31,0.00782,0.25,9800.0,3008.0,-0.183,549.0,198.8,7066.0,Zenkevich
9130,31,0.00782,0.25,9800.0,3008.0,-0.14,462.0,218.16,6403.0,Zenkevich
9131,31,0.00782,0.25,9800.0,3008.0,-0.094,363.0,239.59,5569.0,Zenkevich
9132,31,0.00782,0.25,9800.0,3008.0,-0.045,266.0,259.82,4811.0,Zenkevich
9133,31,0.00795,2.0,9800.0,985.0,0.373,1230.0,38.36,1674.0,Zenkevich
9134,31,0.00795,2.0,9800.0,985.0,0.391,1145.0,58.8,1616.0,Zenkevich
9135,31,0.00795,2.0,9800.0,985.0,0.435,1065.0,77.99,1593.0,Zenkevich
9136,31,0.00795,2.0,9800.0,985.0,0.488,977.0,99.03,1581.0,Zenkevich
9137,31,0.00795,2.0,9800.0,985.0,0.482,897.0,118.06,1488.0,Zenkevich
9138,31,0.00795,2.0,9800.0,985.0,0.499,817.0,136.96,1430.0,Zenkevich
9139,31,0.00795,2.0,9800.0,985.0,0.51,722.0,159.19,1372.0,Zenkevich
9140,31,0.00795,2.0,9800.0,985.0,0.513,634.0,179.5,1279.0,Zenkevich
9141,31,0.00795,2.0,9800.0,985.0,0.521,549.0,198.8,1209.0,Zenkevich
9142,31,0.00795,2.0,9800.0,985.0,0.536,457.0,219.26,1139.0,Zenkevich
9143,31,0.00795,2.0,9800.0,985.0,0.546,363.0,239.59,1058.0,Zenkevich
9144,31,0.00795,2.0,9800.0,985.0,0.556,266.0,259.82,981.0,Zenkevich
9145,31,0.00795,2.0,9800.0,985.0,0.566,170.0,278.89,902.0,Zenkevich
9146,31,0.00795,2.0,9800.0,1495.0,0.268,1232.0,37.88,2337.0,Zenkevich
9147,31,0.00795,2.0,9800.0,1495.0,0.245,1149.0,57.84,2186.0,Zenkevich
9148,31,0.00795,2.0,9800.0,1495.0,0.25,1063.0,78.47,2070.0,Zenkevich
9149,31,0.00795,2.0,9800.0,1495.0,0.258,986.0,96.88,1965.0,Zenkevich
9150,31,0.00795,2.0,9800.0,1495.0,0.276,902.0,116.87,1872.0,Zenkevich
9151,31,0.00795,2.0,9800.0,1495.0,0.299,812.0,138.13,1791.0,Zenkevich
9152,31,0.00795,2.0,9800.0,1495.0,0.311,724.0,158.72,1686.0,Zenkevich
9153,31,0.00795,2.0,9800.0,1495.0,0.345,638.0,178.58,1628.0,Zenkevich
9154,31,0.00795,2.0,9800.0,1495.0,0.367,549.0,198.8,1535.0,Zenkevich
9155,31,0.00795,2.0,9800.0,1495.0,0.39,459.0,218.82,1465.0,Zenkevich
9156,31,0.00795,2.0,9800.0,1495.0,0.407,366.0,238.95,1349.0,Zenkevich
9157,31,0.00795,2.0,9800.0,1495.0,0.42,266.0,259.82,1221.0,Zenkevich
9158,31,0.00795,2.0,9800.0,1495.0,0.429,159.0,281.01,1087.0,Zenkevich
9159,31,0.00795,2.0,9800.0,2004.0,0.161,1234.0,37.4,2860.0,Zenkevich
9160,31,0.00795,2.0,9800.0,2004.0,0.151,1145.0,58.8,2663.0,Zenkevich
9161,31,0.00795,2.0,9800.0,2004.0,0.157,1070.0,76.79,2523.0,Zenkevich
9162,31,0.00795,2.0,9800.0,2004.0,0.174,982.0,97.83,2395.0,Zenkevich
9163,31,0.00795,2.0,9800.0,2004.0,0.181,895.0,118.53,2244.0,Zenkevich
9164,31,0.00795,2.0,9800.0,2004.0,0.184,812.0,138.13,2093.0,Zenkevich
9165,31,0.00795,2.0,9800.0,2004.0,0.201,726.0,158.26,1965.0,Zenkevich
9166,31,0.00795,2.0,9800.0,2004.0,0.205,638.0,178.58,1802.0,Zenkevich
9167,31,0.00795,2.0,9800.0,2004.0,0.238,551.0,198.35,1721.0,Zenkevich
9168,31,0.00795,2.0,9800.0,2004.0,0.296,457.0,219.26,1686.0,Zenkevich
9169,31,0.00795,2.0,9800.0,2004.0,0.318,363.0,239.59,1558.0,Zenkevich
9170,31,0.00795,2.0,9800.0,2004.0,0.339,266.0,259.82,1430.0,Zenkevich
9171,31,0.00795,2.0,9800.0,2004.0,0.361,167.0,279.47,1290.0,Zenkevich
9172,31,0.00795,2.0,9800.0,2004.0,0.209,726.0,158.26,1988.0,Zenkevich
9173,31,0.00795,2.0,9800.0,2004.0,0.231,643.0,177.44,1872.0,Zenkevich
9174,31,0.00795,2.0,9800.0,2004.0,0.255,551.0,198.35,1756.0,Zenkevich
9175,31,0.00795,2.0,9800.0,2804.0,0.068,977.0,99.03,2954.0,Zenkevich
9176,31,0.00795,2.0,9800.0,2804.0,0.081,893.0,119.0,2767.0,Zenkevich
9177,31,0.00795,2.0,9800.0,2804.0,0.122,812.0,138.13,2686.0,Zenkevich
9178,31,0.00795,2.0,9800.0,2804.0,0.117,726.0,158.26,2430.0,Zenkevich
9179,31,0.00795,2.0,9800.0,2804.0,0.132,640.0,178.12,2256.0,Zenkevich
9180,31,0.00795,2.0,9800.0,2804.0,0.137,553.0,197.9,2035.0,Zenkevich
9181,31,0.00795,2.0,9800.0,2804.0,0.157,462.0,218.16,1860.0,Zenkevich
9182,31,0.00795,2.0,9800.0,2804.0,0.196,363.0,239.59,1732.0,Zenkevich
9183,31,0.00795,2.0,9800.0,2826.0,0.231,264.0,260.23,1604.0,Zenkevich
9184,31,0.00795,2.0,9800.0,2804.0,0.28,165.0,279.86,1500.0,Zenkevich
9185,31,0.00805,1.0,9800.0,1005.0,0.454,271.0,258.8,1767.0,Zenkevich
9186,31,0.00805,1.0,9800.0,1005.0,0.471,170.0,278.89,1616.0,Zenkevich
9187,31,0.00805,1.0,9800.0,1010.0,0.484,51.0,300.85,1407.0,Zenkevich
9188,31,0.00805,1.0,9800.0,1501.0,0.293,266.0,259.82,2023.0,Zenkevich
9189,31,0.00805,1.0,9800.0,1501.0,0.334,165.0,279.86,1837.0,Zenkevich
9190,31,0.00805,1.0,9800.0,1501.0,0.368,57.0,299.79,1651.0,Zenkevich
9191,31,0.00805,1.0,9800.0,2014.0,0.206,266.0,259.82,2186.0,Zenkevich
9192,31,0.00805,1.0,9800.0,2014.0,0.229,165.0,279.86,1907.0,Zenkevich
9193,31,0.00805,1.0,9800.0,2014.0,0.266,57.0,299.79,1663.0,Zenkevich
9194,31,0.00805,1.0,9800.0,2773.0,0.114,261.0,260.84,2349.0,Zenkevich
9195,31,0.00805,1.0,9800.0,2773.0,0.148,159.0,281.01,2035.0,Zenkevich
9196,31,0.00805,1.0,9800.0,2773.0,0.194,57.0,299.79,1744.0,Zenkevich
9197,31,0.00805,1.0,9800.0,3302.0,0.117,170.0,278.89,2139.0,Zenkevich
9198,31,0.00805,1.0,9800.0,3302.0,0.158,57.0,299.79,1756.0,Zenkevich
9199,31,0.00805,2.0,9800.0,999.0,0.561,271.0,258.8,1023.0,Zenkevich
9200,31,0.00805,2.0,9800.0,999.0,0.557,165.0,279.86,907.0,Zenkevich
9201,31,0.00805,2.0,9800.0,999.0,0.558,57.0,299.79,802.0,Zenkevich
9202,31,0.00805,2.0,9800.0,2009.0,0.311,266.0,259.82,1372.0,Zenkevich
9203,31,0.00805,2.0,9800.0,2009.0,0.339,165.0,279.86,1244.0,Zenkevich
9204,31,0.00805,2.0,9800.0,2009.0,0.354,57.0,299.79,1069.0,Zenkevich
9205,31,0.00803,3.0,9800.0,1010.0,0.571,261.0,260.84,686.0,Zenkevich
9206,31,0.00803,3.0,9800.0,1010.0,0.594,170.0,278.89,651.0,Zenkevich
9207,31,0.00803,3.0,9800.0,1010.0,0.6,57.0,299.79,581.0,Zenkevich
9208,31,0.00803,3.0,9800.0,1460.0,0.432,266.0,259.82,825.0,Zenkevich
9209,31,0.00803,3.0,9800.0,1460.0,0.443,170.0,278.89,732.0,Zenkevich
9210,31,0.00803,3.0,9800.0,1460.0,0.448,57.0,299.79,639.0,Zenkevich
9211,31,0.00803,3.0,9800.0,1992.0,0.333,266.0,259.82,942.0,Zenkevich
9212,31,0.00803,3.0,9800.0,2019.0,0.35,165.0,279.86,848.0,Zenkevich
9213,31,0.00803,3.0,9800.0,2019.0,0.348,57.0,299.79,697.0,Zenkevich
9214,31,0.00803,3.0,9800.0,2853.0,0.28,266.0,259.82,1209.0,Zenkevich
9215,31,0.00803,3.0,9800.0,2825.0,0.286,165.0,279.86,1023.0,Zenkevich
9216,31,0.00803,3.0,9800.0,2803.0,0.304,57.0,299.79,900.0,Zenkevich
9217,31,0.00803,4.0,9800.0,993.0,0.572,266.0,259.82,509.0,Zenkevich
9218,31,0.00803,4.0,9800.0,993.0,0.575,165.0,279.86,462.0,Zenkevich
9219,31,0.00803,4.0,9800.0,993.0,0.582,57.0,299.79,414.0,Zenkevich
9220,31,0.00803,4.0,9800.0,1509.0,0.428,266.0,259.82,628.0,Zenkevich
9221,31,0.00803,4.0,9800.0,1509.0,0.428,165.0,279.86,558.0,Zenkevich
9222,31,0.00803,4.0,9800.0,1509.0,0.423,57.0,299.79,465.0,Zenkevich
9223,31,0.00803,4.0,9800.0,2014.0,0.346,266.0,259.82,732.0,Zenkevich
9224,31,0.00803,4.0,9800.0,2014.0,0.354,165.0,279.86,639.0,Zenkevich
9225,31,0.00803,4.0,9800.0,2008.0,0.357,57.0,299.79,534.0,Zenkevich
9226,31,0.00803,4.0,9800.0,2781.0,0.292,266.0,259.82,912.0,Zenkevich
9227,31,0.00803,4.0,9800.0,2814.0,0.305,165.0,279.86,805.0,Zenkevich
9228,31,0.00803,4.0,9800.0,2710.0,0.32,57.0,299.79,655.0,Zenkevich
9229,31,0.0082,5.34,9800.0,1010.0,0.63,1065.0,77.99,735.0,Zenkevich
9230,31,0.0082,5.34,9800.0,1010.0,0.631,897.0,118.06,669.0,Zenkevich
9231,31,0.0082,5.34,9800.0,1010.0,0.618,812.0,138.13,631.0,Zenkevich
9232,31,0.0082,5.34,9800.0,1010.0,0.628,722.0,159.19,601.0,Zenkevich
9233,31,0.0082,5.34,9800.0,1010.0,0.632,638.0,178.58,571.0,Zenkevich
9234,31,0.0082,5.34,9800.0,1010.0,0.632,544.0,199.93,534.0,Zenkevich
9235,31,0.0082,5.34,9800.0,1010.0,0.639,457.0,219.26,505.0,Zenkevich
9236,31,0.0082,5.34,9800.0,1010.0,0.642,363.0,239.59,471.0,Zenkevich
